Date,OrderCreatedLocalDateTime,OrderProcessingTime
11/6/2024,2024-11-06T07:59:41.389+0000,170
11/6/2024,2024-11-06T07:59:55.000+0000,181
11/6/2024,2024-11-06T08:00:46.000+0000,163
11/6/2024,2024-11-06T08:01:33.000+0000,120
11/6/2024,2024-11-06T08:01:53.000+0000,138
11/6/2024,2024-11-06T08:03:17.000+0000,4
11/6/2024,2024-11-06T08:03:23.000+0000,53
11/6/2024,2024-11-06T08:03:36.000+0000,95
11/6/2024,2024-11-06T08:03:40.000+0000,79
11/6/2024,2024-11-06T08:04:36.000+0000,81
11/6/2024,2024-11-06T08:05:08.000+0000,12
11/6/2024,2024-11-06T08:05:45.413+0000,41
11/6/2024,2024-11-06T08:07:04.000+0000,22
11/6/2024,2024-11-06T08:07:18.000+0000,14
11/6/2024,2024-11-06T08:07:35.000+0000,104
11/6/2024,2024-11-06T08:08:13.000+0000,89
11/6/2024,2024-11-06T08:08:42.000+0000,63
11/6/2024,2024-11-06T08:09:25.000+0000,106
11/6/2024,2024-11-06T08:09:33.000+0000,102
11/6/2024,2024-11-06T08:10:11.000+0000,79
11/6/2024,2024-11-06T08:10:20.329+0000,18
11/6/2024,2024-11-06T08:11:05.000+0000,14
11/6/2024,2024-11-06T08:11:20.000+0000,39
11/6/2024,2024-11-06T08:12:15.000+0000,62
11/6/2024,2024-11-06T08:12:51.000+0000,102
11/6/2024,2024-11-06T08:12:59.000+0000,98
11/6/2024,2024-11-06T08:13:31.000+0000,70
11/6/2024,2024-11-06T08:14:05.000+0000,99
11/6/2024,2024-11-06T08:14:55.000+0000,90
11/6/2024,2024-11-06T08:15:03.000+0000,92
11/6/2024,2024-11-06T08:15:20.000+0000,106
11/6/2024,2024-11-06T08:15:22.000+0000,107
11/6/2024,2024-11-06T08:15:35.000+0000,152
11/6/2024,2024-11-06T08:15:35.000+0000,99
11/6/2024,2024-11-06T08:16:11.000+0000,112
11/6/2024,2024-11-06T08:16:15.000+0000,119
11/6/2024,2024-11-06T08:16:22.000+0000,135
11/6/2024,2024-11-06T08:16:28.000+0000,133
11/6/2024,2024-11-06T08:16:36.000+0000,135
11/6/2024,2024-11-06T08:16:55.000+0000,153
11/6/2024,2024-11-06T08:17:18.000+0000,169
11/6/2024,2024-11-06T08:17:37.000+0000,102
11/6/2024,2024-11-06T08:17:40.000+0000,170
11/6/2024,2024-11-06T08:17:53.000+0000,120
11/6/2024,2024-11-06T08:17:59.000+0000,118
11/6/2024,2024-11-06T08:18:42.848+0000,83
11/6/2024,2024-11-06T08:19:39.000+0000,70
11/6/2024,2024-11-06T08:20:06.000+0000,46
11/6/2024,2024-11-06T08:20:31.452+0000,95
11/6/2024,2024-11-06T08:21:01.521+0000,69
11/6/2024,2024-11-06T08:21:35.000+0000,17
11/6/2024,2024-11-06T08:22:25.000+0000,21
11/6/2024,2024-11-06T08:22:33.000+0000,48
11/6/2024,2024-11-06T08:22:35.000+0000,48
11/6/2024,2024-11-06T08:22:40.000+0000,47
11/6/2024,2024-11-06T08:23:32.000+0000,69
11/6/2024,2024-11-06T08:23:58.000+0000,45
11/6/2024,2024-11-06T08:24:45.000+0000,84
11/6/2024,2024-11-06T08:25:30.000+0000,44
11/6/2024,2024-11-06T08:25:38.000+0000,17
11/6/2024,2024-11-06T08:25:40.000+0000,40
11/6/2024,2024-11-06T08:26:19.000+0000,9
11/6/2024,2024-11-06T08:26:31.000+0000,32
11/6/2024,2024-11-06T08:26:32.000+0000,62
11/6/2024,2024-11-06T08:27:11.000+0000,26
11/6/2024,2024-11-06T08:27:23.000+0000,17
11/6/2024,2024-11-06T08:27:24.000+0000,83
11/6/2024,2024-11-06T08:28:19.000+0000,64
11/6/2024,2024-11-06T08:28:41.064+0000,33
11/6/2024,2024-11-06T08:29:11.000+0000,90
11/6/2024,2024-11-06T08:29:23.000+0000,110
11/6/2024,2024-11-06T08:29:41.000+0000,109
11/6/2024,2024-11-06T08:29:43.725+0000,19
11/6/2024,2024-11-06T08:29:45.000+0000,111
11/6/2024,2024-11-06T08:31:05.000+0000,72
11/6/2024,2024-11-06T08:31:33.000+0000,65
11/6/2024,2024-11-06T08:32:15.416+0000,46
11/6/2024,2024-11-06T08:32:32.000+0000,47
11/6/2024,2024-11-06T08:32:43.000+0000,48
11/6/2024,2024-11-06T08:32:46.000+0000,74
11/6/2024,2024-11-06T08:32:56.000+0000,71
11/6/2024,2024-11-06T08:33:12.000+0000,72
11/6/2024,2024-11-06T08:33:33.000+0000,76
11/6/2024,2024-11-06T08:33:47.000+0000,81
11/6/2024,2024-11-06T08:34:15.000+0000,58
11/6/2024,2024-11-06T08:34:19.000+0000,117
11/6/2024,2024-11-06T08:35:18.000+0000,7
11/6/2024,2024-11-06T08:36:00.000+0000,14
11/6/2024,2024-11-06T08:36:12.607+0000,33
11/6/2024,2024-11-06T08:37:17.000+0000,21
11/6/2024,2024-11-06T08:37:36.000+0000,43
11/6/2024,2024-11-06T08:38:29.000+0000,41
11/6/2024,2024-11-06T08:38:40.000+0000,5
11/6/2024,2024-11-06T08:38:44.000+0000,42
11/6/2024,2024-11-06T08:39:00.000+0000,72
11/6/2024,2024-11-06T08:39:00.000+0000,16
11/6/2024,2024-11-06T08:39:49.000+0000,33
11/6/2024,2024-11-06T08:40:06.000+0000,52
11/6/2024,2024-11-06T08:40:19.707+0000,42
11/6/2024,2024-11-06T08:40:20.000+0000,120
11/6/2024,2024-11-06T08:40:45.000+0000,122
11/6/2024,2024-11-06T08:40:46.000+0000,126
11/6/2024,2024-11-06T08:40:57.000+0000,146
11/6/2024,2024-11-06T08:41:28.000+0000,27
11/6/2024,2024-11-06T08:41:37.000+0000,125
11/6/2024,2024-11-06T08:41:39.000+0000,149
11/6/2024,2024-11-06T08:41:49.000+0000,15
11/6/2024,2024-11-06T08:42:05.058+0000,82
11/6/2024,2024-11-06T08:42:37.000+0000,107
11/6/2024,2024-11-06T08:43:02.000+0000,74
11/6/2024,2024-11-06T08:44:13.000+0000,48
11/6/2024,2024-11-06T08:44:15.000+0000,83
11/6/2024,2024-11-06T08:44:32.000+0000,123
11/6/2024,2024-11-06T08:44:52.000+0000,160
11/6/2024,2024-11-06T08:46:06.000+0000,92
11/6/2024,2024-11-06T08:46:17.000+0000,115
11/6/2024,2024-11-06T08:46:23.000+0000,35
11/6/2024,2024-11-06T08:46:24.000+0000,36
11/6/2024,2024-11-06T08:47:05.000+0000,115
11/6/2024,2024-11-06T08:47:17.000+0000,106
11/6/2024,2024-11-06T08:48:05.000+0000,81
11/6/2024,2024-11-06T08:49:28.097+0000,9
11/6/2024,2024-11-06T08:49:42.000+0000,16
11/6/2024,2024-11-06T08:49:45.000+0000,73
11/6/2024,2024-11-06T08:49:55.000+0000,81
11/6/2024,2024-11-06T08:49:59.000+0000,81
11/6/2024,2024-11-06T08:50:23.000+0000,81
11/6/2024,2024-11-06T08:50:35.000+0000,70
11/6/2024,2024-11-06T08:50:58.000+0000,48
11/6/2024,2024-11-06T08:51:20.000+0000,44
11/6/2024,2024-11-06T08:51:47.000+0000,24
11/6/2024,2024-11-06T08:52:08.000+0000,12
11/6/2024,2024-11-06T08:53:53.000+0000,16
11/6/2024,2024-11-06T08:54:14.000+0000,35
11/6/2024,2024-11-06T08:54:22.000+0000,30
11/6/2024,2024-11-06T08:55:07.000+0000,45
11/6/2024,2024-11-06T08:55:41.000+0000,13
11/6/2024,2024-11-06T08:56:14.000+0000,15
11/6/2024,2024-11-06T08:56:20.000+0000,9
11/6/2024,2024-11-06T08:56:28.000+0000,28
11/6/2024,2024-11-06T08:56:43.658+0000,62
11/6/2024,2024-11-06T08:57:30.000+0000,27
11/6/2024,2024-11-06T08:57:32.000+0000,62
11/6/2024,2024-11-06T08:57:41.000+0000,101
11/6/2024,2024-11-06T08:57:45.000+0000,102
11/6/2024,2024-11-06T08:58:18.000+0000,93
11/6/2024,2024-11-06T08:58:28.000+0000,99
11/6/2024,2024-11-06T08:59:20.000+0000,10
11/6/2024,2024-11-06T08:59:22.000+0000,62
11/6/2024,2024-11-06T08:59:57.000+0000,38
11/6/2024,2024-11-06T09:00:15.000+0000,28
11/6/2024,2024-11-06T09:00:20.000+0000,49
11/6/2024,2024-11-06T09:00:46.000+0000,71
11/6/2024,2024-11-06T09:00:51.000+0000,75
11/6/2024,2024-11-06T09:01:56.000+0000,43
11/6/2024,2024-11-06T09:02:06.000+0000,72
11/6/2024,2024-11-06T09:03:06.000+0000,33
11/6/2024,2024-11-06T09:03:14.000+0000,3
11/6/2024,2024-11-06T09:03:26.000+0000,10
11/6/2024,2024-11-06T09:06:59.000+0000,10
11/6/2024,2024-11-06T09:07:00.000+0000,18
11/6/2024,2024-11-06T09:07:18.000+0000,20
11/6/2024,2024-11-06T09:07:46.000+0000,40
11/6/2024,2024-11-06T09:07:48.000+0000,78
11/6/2024,2024-11-06T09:08:22.434+0000,56
11/6/2024,2024-11-06T09:09:01.000+0000,63
11/6/2024,2024-11-06T09:09:47.000+0000,20
11/6/2024,2024-11-06T09:11:37.000+0000,34
11/6/2024,2024-11-06T09:13:14.000+0000,8
11/6/2024,2024-11-06T09:13:52.000+0000,21
11/6/2024,2024-11-06T09:14:07.000+0000,29
11/6/2024,2024-11-06T09:14:27.000+0000,71
11/6/2024,2024-11-06T09:15:01.000+0000,19
11/6/2024,2024-11-06T09:15:21.000+0000,43
11/6/2024,2024-11-06T09:15:33.000+0000,43
11/6/2024,2024-11-06T09:16:23.000+0000,24
11/6/2024,2024-11-06T09:17:05.000+0000,58
11/6/2024,2024-11-06T09:17:07.000+0000,68
11/6/2024,2024-11-06T09:17:10.000+0000,60
11/6/2024,2024-11-06T09:17:31.000+0000,153
11/6/2024,2024-11-06T09:18:57.000+0000,11
11/6/2024,2024-11-06T09:19:26.000+0000,50
11/6/2024,2024-11-06T09:19:28.000+0000,66
11/6/2024,2024-11-06T09:19:41.000+0000,40
11/6/2024,2024-11-06T09:19:45.000+0000,91
11/6/2024,2024-11-06T09:20:04.000+0000,113
11/6/2024,2024-11-06T09:20:07.000+0000,113
11/6/2024,2024-11-06T09:20:20.000+0000,128
11/6/2024,2024-11-06T09:20:55.000+0000,43
11/6/2024,2024-11-06T09:23:59.000+0000,26
11/6/2024,2024-11-06T09:24:11.000+0000,16
11/6/2024,2024-11-06T09:24:12.833+0000,51
11/6/2024,2024-11-06T09:24:56.000+0000,17
11/6/2024,2024-11-06T09:25:21.000+0000,52
11/6/2024,2024-11-06T09:26:01.000+0000,57
11/6/2024,2024-11-06T09:26:05.000+0000,61
11/6/2024,2024-11-06T09:27:18.000+0000,27
11/6/2024,2024-11-06T09:27:32.000+0000,34
11/6/2024,2024-11-06T09:27:58.000+0000,5
11/6/2024,2024-11-06T09:28:07.000+0000,33
11/6/2024,2024-11-06T09:28:22.000+0000,18
11/6/2024,2024-11-06T09:29:35.000+0000,8
11/6/2024,2024-11-06T09:29:41.000+0000,131
11/6/2024,2024-11-06T09:31:16.000+0000,48
11/6/2024,2024-11-06T09:31:33.000+0000,20
11/6/2024,2024-11-06T09:31:34.000+0000,70
11/6/2024,2024-11-06T09:32:01.000+0000,75
11/6/2024,2024-11-06T09:32:36.000+0000,72
11/6/2024,2024-11-06T09:33:12.000+0000,76
11/6/2024,2024-11-06T09:33:22.026+0000,93
11/6/2024,2024-11-06T09:33:53.000+0000,90
11/6/2024,2024-11-06T09:34:11.000+0000,79
11/6/2024,2024-11-06T09:34:16.000+0000,101
11/6/2024,2024-11-06T09:35:40.000+0000,36
11/6/2024,2024-11-06T09:35:41.000+0000,61
11/6/2024,2024-11-06T09:36:14.211+0000,33
11/6/2024,2024-11-06T09:37:00.559+0000,86
11/6/2024,2024-11-06T09:37:01.000+0000,142
11/6/2024,2024-11-06T09:38:34.000+0000,101
11/6/2024,2024-11-06T09:39:39.000+0000,108
11/6/2024,2024-11-06T09:40:50.659+0000,53
11/6/2024,2024-11-06T09:41:42.021+0000,77
11/6/2024,2024-11-06T09:41:53.000+0000,23
11/6/2024,2024-11-06T09:42:01.000+0000,94
11/6/2024,2024-11-06T09:42:14.000+0000,4
11/6/2024,2024-11-06T09:44:20.000+0000,91
11/6/2024,2024-11-06T09:44:48.000+0000,93
11/6/2024,2024-11-06T09:44:54.000+0000,113
11/6/2024,2024-11-06T09:45:12.000+0000,121
11/6/2024,2024-11-06T09:45:39.000+0000,127
11/6/2024,2024-11-06T09:46:17.000+0000,93
11/6/2024,2024-11-06T09:47:44.000+0000,53
11/6/2024,2024-11-06T09:48:01.000+0000,28
11/6/2024,2024-11-06T09:48:25.000+0000,39
11/6/2024,2024-11-06T09:49:56.000+0000,38
11/6/2024,2024-11-06T09:52:10.000+0000,49
11/6/2024,2024-11-06T09:52:25.000+0000,64
11/6/2024,2024-11-06T09:52:31.000+0000,85
11/6/2024,2024-11-06T09:52:40.911+0000,51
11/6/2024,2024-11-06T09:52:52.000+0000,70
11/6/2024,2024-11-06T09:53:37.000+0000,92
11/6/2024,2024-11-06T09:55:01.000+0000,108
11/6/2024,2024-11-06T09:55:20.678+0000,91
11/6/2024,2024-11-06T09:56:19.000+0000,43
11/6/2024,2024-11-06T09:56:23.065+0000,81
11/6/2024,2024-11-06T09:56:54.140+0000,20
11/6/2024,2024-11-06T09:57:31.875+0000,64
11/6/2024,2024-11-06T09:57:50.000+0000,107
11/6/2024,2024-11-06T09:58:44.154+0000,110
11/6/2024,2024-11-06T09:59:22.000+0000,98
11/6/2024,2024-11-06T09:59:28.000+0000,113
11/7/2024,2024-11-07T07:01:19.000+0000,10
11/7/2024,2024-11-07T07:01:34.458+0000,6
11/7/2024,2024-11-07T07:04:06.000+0000,28
11/7/2024,2024-11-07T07:05:23.000+0000,6
11/7/2024,2024-11-07T07:06:13.876+0000,17
11/7/2024,2024-11-07T07:07:04.000+0000,29
11/7/2024,2024-11-07T07:08:07.000+0000,8
11/7/2024,2024-11-07T07:09:25.000+0000,53
11/7/2024,2024-11-07T07:10:15.973+0000,67
11/7/2024,2024-11-07T07:11:03.000+0000,82
11/7/2024,2024-11-07T07:11:15.234+0000,151
11/7/2024,2024-11-07T07:11:58.000+0000,29
11/7/2024,2024-11-07T07:13:06.310+0000,53
11/7/2024,2024-11-07T07:13:14.000+0000,120
11/7/2024,2024-11-07T07:14:05.608+0000,96
11/7/2024,2024-11-07T07:16:21.468+0000,23
11/7/2024,2024-11-07T07:16:26.000+0000,23
11/7/2024,2024-11-07T07:16:46.000+0000,21
11/7/2024,2024-11-07T07:17:28.000+0000,4
11/7/2024,2024-11-07T07:18:15.655+0000,43
11/7/2024,2024-11-07T07:18:26.000+0000,71
11/7/2024,2024-11-07T07:19:45.642+0000,9
11/7/2024,2024-11-07T07:19:50.000+0000,26
11/7/2024,2024-11-07T07:20:24.000+0000,88
11/7/2024,2024-11-07T07:20:52.189+0000,90
11/7/2024,2024-11-07T07:20:57.000+0000,141
11/7/2024,2024-11-07T07:21:20.000+0000,127
11/7/2024,2024-11-07T07:23:16.070+0000,103
11/7/2024,2024-11-07T07:23:48.514+0000,121
11/7/2024,2024-11-07T07:26:26.000+0000,14
11/7/2024,2024-11-07T07:27:35.000+0000,33
11/7/2024,2024-11-07T07:28:20.000+0000,24
11/7/2024,2024-11-07T07:29:07.000+0000,10
11/7/2024,2024-11-07T07:29:27.000+0000,8
11/7/2024,2024-11-07T07:30:19.000+0000,45
11/7/2024,2024-11-07T07:31:06.000+0000,13
11/7/2024,2024-11-07T07:32:18.000+0000,27
11/7/2024,2024-11-07T07:32:20.659+0000,62
11/7/2024,2024-11-07T07:32:37.000+0000,58
11/7/2024,2024-11-07T07:32:39.371+0000,151
11/7/2024,2024-11-07T07:32:55.000+0000,95
11/7/2024,2024-11-07T07:32:57.000+0000,138
11/7/2024,2024-11-07T07:33:00.000+0000,156
11/7/2024,2024-11-07T07:33:19.000+0000,152
11/7/2024,2024-11-07T07:33:27.800+0000,157
11/7/2024,2024-11-07T07:33:52.000+0000,136
11/7/2024,2024-11-07T07:34:37.000+0000,86
11/7/2024,2024-11-07T07:34:54.000+0000,107
11/7/2024,2024-11-07T07:36:32.000+0000,112
11/7/2024,2024-11-07T07:36:42.000+0000,135
11/7/2024,2024-11-07T07:36:44.000+0000,157
11/7/2024,2024-11-07T07:37:28.000+0000,124
11/7/2024,2024-11-07T07:37:31.000+0000,125
11/7/2024,2024-11-07T07:38:31.000+0000,17
11/7/2024,2024-11-07T07:38:32.000+0000,82
11/7/2024,2024-11-07T07:39:08.000+0000,76
11/7/2024,2024-11-07T07:39:08.000+0000,72
11/7/2024,2024-11-07T07:39:18.000+0000,70
11/7/2024,2024-11-07T07:39:31.000+0000,53
11/7/2024,2024-11-07T07:39:55.000+0000,39
11/7/2024,2024-11-07T07:40:09.064+0000,78
11/7/2024,2024-11-07T07:40:35.000+0000,90
11/7/2024,2024-11-07T07:40:42.920+0000,95
11/7/2024,2024-11-07T07:40:47.000+0000,184
11/7/2024,2024-11-07T07:41:19.000+0000,198
11/7/2024,2024-11-07T07:41:29.000+0000,238
11/7/2024,2024-11-07T07:41:43.000+0000,248
11/7/2024,2024-11-07T07:41:48.000+0000,257
11/7/2024,2024-11-07T07:42:53.000+0000,252
11/7/2024,2024-11-07T07:42:55.000+0000,361
11/7/2024,2024-11-07T07:43:14.000+0000,422
11/7/2024,2024-11-07T07:44:25.000+0000,374
11/7/2024,2024-11-07T07:44:26.000+0000,386
11/7/2024,2024-11-07T07:46:09.000+0000,321
11/7/2024,2024-11-07T07:46:12.482+0000,36
11/7/2024,2024-11-07T07:46:35.000+0000,307
11/7/2024,2024-11-07T07:47:10.000+0000,369
11/7/2024,2024-11-07T07:47:21.000+0000,52
11/7/2024,2024-11-07T07:48:04.000+0000,383
11/7/2024,2024-11-07T07:49:01.000+0000,7
11/7/2024,2024-11-07T07:49:04.574+0000,326
11/7/2024,2024-11-07T07:49:16.000+0000,362
11/7/2024,2024-11-07T07:49:29.000+0000,368
11/7/2024,2024-11-07T07:49:34.000+0000,404
11/7/2024,2024-11-07T07:50:26.442+0000,402
11/7/2024,2024-11-07T07:52:20.000+0000,385
11/7/2024,2024-11-07T07:52:37.000+0000,424
11/7/2024,2024-11-07T07:52:38.000+0000,444
11/7/2024,2024-11-07T07:53:22.000+0000,7
11/7/2024,2024-11-07T07:53:29.695+0000,50
11/7/2024,2024-11-07T07:54:28.000+0000,5
11/7/2024,2024-11-07T07:54:48.000+0000,332
11/7/2024,2024-11-07T07:54:59.880+0000,373
11/7/2024,2024-11-07T07:55:02.000+0000,387
11/7/2024,2024-11-07T07:55:21.000+0000,332
11/7/2024,2024-11-07T07:55:25.000+0000,380
11/7/2024,2024-11-07T07:55:41.000+0000,386
11/7/2024,2024-11-07T07:55:41.000+0000,349
11/7/2024,2024-11-07T07:57:29.000+0000,170
11/7/2024,2024-11-07T07:57:36.000+0000,306
11/7/2024,2024-11-07T07:58:11.000+0000,227
11/7/2024,2024-11-07T07:58:21.000+0000,161
11/7/2024,2024-11-07T07:58:21.000+0000,145
11/7/2024,2024-11-07T07:58:34.000+0000,227
11/7/2024,2024-11-07T07:59:05.000+0000,268
11/7/2024,2024-11-07T07:59:14.000+0000,220
11/7/2024,2024-11-07T07:59:18.000+0000,134
11/7/2024,2024-11-07T07:59:23.878+0000,140
11/7/2024,2024-11-07T07:59:24.000+0000,161
11/7/2024,2024-11-07T07:59:28.000+0000,277
11/7/2024,2024-11-07T07:59:32.000+0000,278
11/7/2024,2024-11-07T07:59:35.319+0000,204
11/7/2024,2024-11-07T07:59:39.000+0000,286
11/7/2024,2024-11-07T07:59:39.000+0000,206
11/7/2024,2024-11-07T08:00:13.000+0000,346
11/7/2024,2024-11-07T08:00:32.000+0000,165
11/7/2024,2024-11-07T08:01:36.000+0000,271
11/7/2024,2024-11-07T08:01:39.000+0000,147
11/7/2024,2024-11-07T08:02:11.000+0000,289
11/7/2024,2024-11-07T08:02:22.000+0000,323
11/7/2024,2024-11-07T08:03:20.000+0000,190
11/7/2024,2024-11-07T08:04:19.000+0000,5
11/7/2024,2024-11-07T08:05:22.000+0000,4
11/7/2024,2024-11-07T08:05:36.000+0000,45
11/7/2024,2024-11-07T08:05:41.000+0000,190
11/7/2024,2024-11-07T08:05:45.000+0000,229
11/7/2024,2024-11-07T08:06:18.000+0000,230
11/7/2024,2024-11-07T08:06:34.279+0000,47
11/7/2024,2024-11-07T08:06:40.000+0000,78
11/7/2024,2024-11-07T08:08:21.000+0000,65
11/7/2024,2024-11-07T08:08:41.000+0000,70
11/7/2024,2024-11-07T08:09:01.000+0000,69
11/7/2024,2024-11-07T08:09:03.109+0000,85
11/7/2024,2024-11-07T08:09:05.000+0000,143
11/7/2024,2024-11-07T08:09:18.000+0000,98
11/7/2024,2024-11-07T08:09:30.000+0000,122
11/7/2024,2024-11-07T08:10:21.519+0000,74
11/7/2024,2024-11-07T08:11:03.000+0000,63
11/7/2024,2024-11-07T08:11:20.000+0000,58
11/7/2024,2024-11-07T08:11:40.000+0000,43
11/7/2024,2024-11-07T08:11:44.000+0000,47
11/7/2024,2024-11-07T08:12:09.000+0000,8
11/7/2024,2024-11-07T08:12:20.000+0000,54
11/7/2024,2024-11-07T08:14:04.000+0000,24
11/7/2024,2024-11-07T08:14:38.000+0000,24
11/7/2024,2024-11-07T08:15:37.000+0000,5
11/7/2024,2024-11-07T08:15:42.741+0000,55
11/7/2024,2024-11-07T08:16:44.000+0000,38
11/7/2024,2024-11-07T08:17:23.632+0000,8
11/7/2024,2024-11-07T08:17:44.252+0000,6
11/7/2024,2024-11-07T08:17:52.000+0000,61
11/7/2024,2024-11-07T08:18:31.000+0000,65
11/7/2024,2024-11-07T08:18:43.000+0000,106
11/7/2024,2024-11-07T08:19:05.000+0000,73
11/7/2024,2024-11-07T08:19:10.956+0000,50
11/7/2024,2024-11-07T08:19:31.000+0000,71
11/7/2024,2024-11-07T08:19:35.000+0000,49
11/7/2024,2024-11-07T08:20:11.431+0000,53
11/7/2024,2024-11-07T08:20:20.000+0000,62
11/7/2024,2024-11-07T08:20:29.000+0000,81
11/7/2024,2024-11-07T08:20:30.000+0000,94
11/7/2024,2024-11-07T08:21:29.000+0000,58
11/7/2024,2024-11-07T08:21:48.000+0000,79
11/7/2024,2024-11-07T08:22:00.000+0000,54
11/7/2024,2024-11-07T08:22:13.000+0000,58
11/7/2024,2024-11-07T08:22:23.000+0000,52
11/7/2024,2024-11-07T08:22:41.000+0000,6
11/7/2024,2024-11-07T08:23:01.000+0000,36
11/7/2024,2024-11-07T08:23:34.000+0000,8
11/7/2024,2024-11-07T08:23:37.000+0000,13
11/7/2024,2024-11-07T08:24:06.000+0000,51
11/7/2024,2024-11-07T08:24:26.000+0000,39
11/7/2024,2024-11-07T08:24:32.000+0000,8
11/7/2024,2024-11-07T08:24:32.000+0000,20
11/7/2024,2024-11-07T08:24:59.000+0000,9
11/7/2024,2024-11-07T08:25:06.000+0000,85
11/7/2024,2024-11-07T08:26:04.000+0000,44
11/7/2024,2024-11-07T08:26:06.000+0000,87
11/7/2024,2024-11-07T08:26:10.000+0000,98
11/7/2024,2024-11-07T08:26:51.000+0000,108
11/7/2024,2024-11-07T08:27:13.000+0000,89
11/7/2024,2024-11-07T08:27:27.000+0000,92
11/7/2024,2024-11-07T08:27:32.790+0000,94
11/7/2024,2024-11-07T08:27:35.000+0000,103
11/7/2024,2024-11-07T08:27:40.000+0000,153
11/7/2024,2024-11-07T08:28:18.000+0000,81
11/7/2024,2024-11-07T08:28:21.000+0000,83
11/7/2024,2024-11-07T08:28:27.000+0000,101
11/7/2024,2024-11-07T08:28:59.000+0000,87
11/7/2024,2024-11-07T08:29:15.000+0000,6
11/7/2024,2024-11-07T08:29:28.000+0000,130
11/7/2024,2024-11-07T08:29:49.000+0000,8
11/7/2024,2024-11-07T08:29:53.000+0000,165
11/7/2024,2024-11-07T08:30:14.000+0000,163
11/7/2024,2024-11-07T08:30:30.000+0000,39
11/7/2024,2024-11-07T08:31:01.000+0000,126
11/7/2024,2024-11-07T08:31:31.000+0000,196
11/7/2024,2024-11-07T08:31:31.000+0000,156
11/7/2024,2024-11-07T08:31:46.000+0000,46
11/7/2024,2024-11-07T08:32:07.318+0000,62
11/7/2024,2024-11-07T08:32:35.113+0000,194
11/7/2024,2024-11-07T08:32:36.000+0000,310
11/7/2024,2024-11-07T08:32:52.000+0000,345
11/7/2024,2024-11-07T08:33:36.000+0000,339
11/7/2024,2024-11-07T08:33:50.000+0000,38
11/7/2024,2024-11-07T08:33:51.000+0000,338
11/7/2024,2024-11-07T08:34:08.000+0000,372
11/7/2024,2024-11-07T08:34:27.000+0000,380
11/7/2024,2024-11-07T08:34:39.000+0000,380
11/7/2024,2024-11-07T08:35:12.000+0000,71
11/7/2024,2024-11-07T08:35:25.000+0000,101
11/7/2024,2024-11-07T08:35:37.094+0000,93
11/7/2024,2024-11-07T08:36:03.000+0000,70
11/7/2024,2024-11-07T08:36:18.000+0000,60
11/7/2024,2024-11-07T08:36:50.000+0000,261
11/7/2024,2024-11-07T08:38:06.000+0000,232
11/7/2024,2024-11-07T08:38:14.000+0000,272
11/7/2024,2024-11-07T08:38:17.000+0000,288
11/7/2024,2024-11-07T08:39:00.000+0000,265
11/7/2024,2024-11-07T08:39:06.000+0000,361
11/7/2024,2024-11-07T08:39:22.000+0000,146
11/7/2024,2024-11-07T08:39:34.000+0000,388
11/7/2024,2024-11-07T08:39:43.000+0000,387
11/7/2024,2024-11-07T08:39:56.000+0000,419
11/7/2024,2024-11-07T08:40:06.000+0000,108
11/7/2024,2024-11-07T08:40:23.000+0000,400
11/7/2024,2024-11-07T08:40:39.000+0000,428
11/7/2024,2024-11-07T08:41:02.000+0000,187
11/7/2024,2024-11-07T08:41:13.000+0000,30
11/7/2024,2024-11-07T08:41:39.000+0000,8
11/7/2024,2024-11-07T08:41:55.000+0000,69
11/7/2024,2024-11-07T08:42:01.000+0000,134
11/7/2024,2024-11-07T08:42:16.000+0000,394
11/7/2024,2024-11-07T08:42:47.000+0000,182
11/7/2024,2024-11-07T08:43:14.000+0000,40
11/7/2024,2024-11-07T08:43:20.000+0000,78
11/7/2024,2024-11-07T08:43:26.000+0000,373
11/7/2024,2024-11-07T08:43:31.000+0000,417
11/7/2024,2024-11-07T08:43:47.000+0000,104
11/7/2024,2024-11-07T08:43:53.284+0000,167
11/7/2024,2024-11-07T08:44:11.000+0000,83
11/7/2024,2024-11-07T08:44:13.000+0000,428
11/7/2024,2024-11-07T08:44:19.000+0000,486
11/7/2024,2024-11-07T08:44:54.000+0000,86
11/7/2024,2024-11-07T08:45:16.000+0000,475
11/7/2024,2024-11-07T08:45:19.000+0000,486
11/7/2024,2024-11-07T08:45:26.000+0000,238
11/7/2024,2024-11-07T08:45:50.000+0000,79
11/7/2024,2024-11-07T08:46:03.000+0000,100
11/7/2024,2024-11-07T08:46:08.000+0000,258
11/7/2024,2024-11-07T08:46:23.000+0000,101
11/7/2024,2024-11-07T08:46:32.916+0000,296
11/7/2024,2024-11-07T08:46:45.000+0000,416
11/7/2024,2024-11-07T08:46:52.000+0000,322
11/7/2024,2024-11-07T08:47:25.000+0000,73
11/7/2024,2024-11-07T08:47:36.000+0000,398
11/7/2024,2024-11-07T08:47:42.000+0000,336
11/7/2024,2024-11-07T08:47:47.000+0000,374
11/7/2024,2024-11-07T08:48:19.000+0000,399
11/7/2024,2024-11-07T08:49:23.000+0000,70
11/7/2024,2024-11-07T08:49:25.000+0000,351
11/7/2024,2024-11-07T08:49:33.000+0000,363
11/7/2024,2024-11-07T08:49:37.000+0000,374
11/7/2024,2024-11-07T08:50:43.000+0000,291
11/7/2024,2024-11-07T08:50:48.000+0000,390
11/7/2024,2024-11-07T08:51:27.000+0000,336
